0.281,0
0.2784,0
0.2764,0
0.2766,0
0.2779,0
0.2783,0
0.2789,0
0.2793,0
0.2794,0
0.2796,0
0.2788,0
0.2792,0
0.2786,0
0.279,0
0.2788,0
0.2786,0
0.2787,0
0.2786,0
0.2792,0
0.2788,0
0.2785,0
0.28,0
0.2804,0
0.2807,0
0.2812,0
0.2814,0
0.2817,0
0.2823,0
0.2827,0
0.2835,0
0.2821,0
0.1175,0
0.0591,0
0.0811,0
0.1228,0
0.1691,0
0.2212,0
0.2503,0
0.2613,0
0.2663,0
0.2698,0
0.272,0
0.2734,0
0.2747,0
0.275,0
0.2742,0
0.2758,0
0.2765,0
0.2767,0
0.2782,0
0.2792,0
0.2803,0
0.2804,0
0.2818,0
0.2843,0
0.2861,0
0.2872,0
0.2889,0
0.2893,0
0.29,0
0.2911,0
0.2916,0
0.2906,0
0.2903,0
0.2904,0
0.2901,0
0.29,0
0.2898,0
0.2898,0
0.2899,0
0.29,0
0.2906,0
0.2911,0
0.291,0
0.2909,0
0.2905,0
0.2903,0
0.2896,0
0.2601,1
0.2699,1
0.2665,1
0.2627,1
0.264,1
0.2674,1
0.2679,1
0.2705,1
0.2708,1
0.272,1
0.2718,1
0.2718,1
0.2718,1
0.2725,1
0.2725,1
0.2736,1
0.2742,1
0.2752,1
0.2756,1
0.2762,1
0.2776,1
0.2777,1
0.2779,1
0.2777,1
0.278,1
0.2765,1
0.2759,1
0.2662,1
0.23,1
0.2075,1
0.1889,1
0.1796,1
0.172,1
0.1676,1
0.1646,1
0.1633,1
0.161,1
0.1596,1
0.1579,1
0.1615,1
0.1717,1
0.1811,1
0.1945,1
0.2015,1
0.2093,1
0.2179,1
0.2239,1
0.2268,1
0.2313,1
0.2357,1
0.242,1
0.2475,1
0.2529,1
0.2568,1
0.2613,1
0.2623,1
0.2645,1
0.2649,1
0.265,1
0.2589,1
0.2543,1
0.2537,1
0.2538,1
0.2527,1
0.251,1
0.2494,1
0.2497,1
0.2488,1
0.2499,1
0.2478,1
0.2451,1
0.2437,1
0.2434,1
0.2452,1
0.2459,1
0.248,1
0.2503,1
0.2481,1
0.2443,1
0.247,1
0.2499,1
0.2532,1
0.2531,1
0.2509,1
0.2518,1
0.2485,1
0.2468,1
0.2484,1
0.2502,1
0.2491,1
0.2476,1
0.2504,1
0.2596,1
0.2628,1
0.2637,1
0.2568,1
0.2536,1
0.2227,1
0.2127,1
0.2159,1
0.2078,1
0.2066,1
0.2062,1
0.2075,1
0.2015,1
0.1982,1
0.2155,1
0.2148,1
0.2057,1
0.2088,1
0.2075,1
0.2024,1
0.194,1
0.1906,1
0.1858,1
0.1875,1
0.1891,1
0.1901,1
0.1908,1
0.1958,1
0.1987,1
0.2023,1
0.206,1
0.2073,1
0.2037,1
0.2031,1
0.2028,1
0.2025,1
0.2028,1
0.2054,1
0.2133,1
0.2197,1
0.2295,1
0.2343,1
0.2371,1
0.2391,1
0.24,1
0.2414,1
0.2418,1
0.2422,1
0.2423,1
0.243,1
0.2433,1
0.2437,1
0.244,1
0.244,1
0.2442,1
0.2449,1
0.245,1
0.2448,1
0.2451,1
0.246,1
0.2467,1
0.2476,1
0.2484,1
0.2494,1
0.2489,1
0.2468,1
0.2452,1
0.2444,1
0.2419,1
0.2416,1
0.2402,1
0.237,1
0.2319,1
0.2304,1
0.2295,1
0.2291,1
0.2289,1
0.2297,1
0.2309,1
0.2317,1
0.2318,1
0.2314,1
0.2314,1
0.2314,1
0.2298,1
0.2031,1
0.1529,1
0.1065,1
0.0928,1
0.0731,1
0.0676,1
0.0582,1
0.051,1
0.0434,1
0.0442,1
0.0428,1
0.0446,1
0.0442,1
0.0441,1
0.0442,1
0.0437,1
0.0615,1
0.122,1
0.1613,1
0.1922,1
0.2124,1
0.2214,1
0.2273,1
0.2289,1
0.2305,1
0.2317,1
0.2325,1
0.2337,1
0.2341,1
0.2343,1
0.2352,1
0.2354,1
0.2354,1
0.2351,1
0.2351,1
0.2351,1
0.2304,1
0.212,1
0.2005,1
0.1963,1
0.1943,1
0.1916,1
0.1892,1
0.1884,1
0.1879,1
0.1835,1
0.1797,1
0.1763,1
0.1735,1
0.1695,1
0.157,1
0.1546,1
0.1452,1
0.1243,1
0.1108,1
0.0992,1
0.0926,1
0.0831,1
0.0744,1
0.0649,1
0.0651,1
0.0639,1
0.0562,1
0.0539,1
0.0525,1
0.05,1
0.0484,1
0.0457,1
0.0448,1
0.0437,1
0.0422,1
0.0406,1
0.0401,1
0.0399,1
0.0393,1
0.0392,1
0.0389,1
0.0392,1
0.0389,1
0.0389,1
0.0389,1
0.0391,1
0.0781,1
0.1489,1
0.1948,1
0.2244,1
0.242,1
0.247,1
0.2497,1
0.2523,1
0.2522,1
0.2532,1
0.2539,1
0.2542,1
0.2547,1
0.2549,1
0.2551,1
0.2554,1
0.2554,1
0.2555,1
0.2552,1
0.2545,1
0.2524,1
0.2536,1
0.2568,1
0.2599,1
0.2592,1
0.2618,1
0.2656,1
0.2694,1
0.2712,1
0.2711,1
0.2732,1
0.2736,1
0.2737,1
0.2732,1
0.2738,1
0.2737,1
0.2732,1
0.2723,1
0.2721,1
0.2723,1
0.2731,1
0.2726,1
0.2735,1
0.2734,1
0.2735,1
0.2739,1
0.2758,1
0.278,1
0.2795,1
0.2815,1
0.284,1
0.2846,1
0.2865,1
0.2869,1
0.2878,1
0.2887,1
0.2908,1
0.2932,1
0.2946,1
0.2948,1
0.3006,1
0.3015,1
0.3,1
0.2998,1
0.299,1
0.2981,1
0.296,1
0.2959,1
0.2949,1
0.2944,1
0.2942,1
0.2932,1
0.2928,1
0.2925,1
0.2919,1
0.2916,1
0.2914,1
0.2902,1
0.2859,1
0.281,1
0.2626,1
0.2283,1
0.2119,1
0.2091,1
0.2113,1
0.2153,1
0.218,1
0.219,1
0.2088,1
0.168,1
0.1397,1
0.1131,1
0.109,1
0.1046,1
0.0964,1
0.0904,1
0.0808,1
0.0808,1
0.0806,1
0.0802,1
0.0785,1
0.0766,1
0.075,1
0.0728,1
0.0699,1
0.0702,1
0.0695,1
0.0696,1
0.0838,1
0.1097,1
0.1435,1
0.1682,1
0.1846,1
0.1944,1
0.1985,1
0.204,1
0.2079,1
0.2114,1
0.2178,1
0.2205,1
0.2236,1
0.2265,1
0.2313,1
0.2356,1
0.2394,1
0.2424,1
0.2448,1
0.2457,1
0.246,1
0.2466,1
0.2468,1
0.2468,1
